"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"SRBD1",273.736806886978,-0.577842469841029,0.148583352789937,-3.88901218737448,0.000100653063963952,0.00088856781308304,"SRBD1"
"ZNF596",110.638396033281,-0.577376542978265,0.213735160691904,-2.70136434786481,0.00690556436489456,0.0340795559371871,"ZNF596"
"NAP1L5",131.871311388841,-0.577101969714209,0.183147773346767,-3.15101821424572,0.0016270234349156,0.0100810551067088,"NAP1L5"
"CCND2",3005.89655643398,-0.575553376811283,0.133163099524795,-4.32216867033884,1.54502999520729e-05,0.000166397791115631,"CCND2"
"GNPDA1",1599.58459977283,-0.575480973372725,0.113039888987001,-5.09095487026622,3.56264821844451e-07,5.29198644682054e-06,"GNPDA1"
"RNF122",117.659656178424,-0.575284010569451,0.196214403264369,-2.93191529774877,0.00336878613142896,0.0186751448518472,"RNF122"
"KSR1",389.446412314396,-0.575247385882298,0.182970158690281,-3.14394101202063,0.00166689036738101,0.0102891506130425,"KSR1"
"SOX12",606.36941782878,-0.574888058756976,0.137266763317456,-4.18810821252801,2.81289395177451e-05,0.000284112308279945,"SOX12"
"C2",134.903482826962,-0.574404660922916,0.184792112786161,-3.10838299461195,0.00188114115806701,0.0114546811037686,"C2"
"ARMH4",109.251448483963,-0.574233576769286,0.235409188700223,-2.43929975690343,0.0147157558252317,0.0623732035895141,"ARMH4"
"SAMD9L",815.800158281047,-0.574224084396651,0.0952199821484896,-6.03049981149108,1.63453361698313e-09,3.52706906716192e-08,"SAMD9L"
"DPH5-DT",78.9200279914778,-0.57417364236655,0.227075454583299,-2.52855881504323,0.0114531895071426,0.0513342210297751,"DPH5-DT"
"CARF",237.04105522242,-0.574162710040382,0.1394510305132,-4.11730704267569,3.83325231443252e-05,0.000375163173283243,"CARF"
"CSPG4",935.203548601413,-0.574121336332177,0.130179553762255,-4.41022664266221,1.0326248485161e-05,0.000115779928566042,"CSPG4"
"COG6",613.228071445756,-0.572939383069914,0.105319391531697,-5.4400179752034,5.32751956557548e-08,9.176983511715e-07,"COG6"
"NA",347.265172414538,-0.572325985036237,0.122443769077671,-4.67419444327287,2.95109639943018e-06,3.68488253118039e-05,NA
"PRRT1",122.094783582275,-0.571880504498314,0.211511877004716,-2.70377490189624,0.00685567136183973,0.0338983223374392,"PRRT1"
"GPT2",310.837903231996,-0.570907585169312,0.139072840708754,-4.10509760395923,4.0414420652422e-05,0.000393401961812718,"GPT2"
"SEMA3D",709.278566483281,-0.570549097343205,0.170968050078821,-3.33716795085495,0.000846367867658364,0.00580283722963029,"SEMA3D"
"HSF4",143.690365992171,-0.570235216032392,0.200825621246547,-2.83945451030042,0.00451907379111007,0.0240706802208041,"HSF4"
"DET1",136.077457724588,-0.569972376330219,0.207890781596426,-2.74169143986718,0.00611237305455721,0.0308236883211303,"DET1"
"ZSWIM3",107.738669333832,-0.568822519169024,0.192613590155188,-2.95317956905703,0.00314518947866652,0.0176597145611136,"ZSWIM3"
"C4A",1106.83258683907,-0.568353436204134,0.119517733474367,-4.75539001353324,1.98063669521985e-06,2.55455346989773e-05,"C4A"
"SNX30",794.689363789277,-0.568193133576634,0.109084603200726,-5.20873814365079,1.90129212697554e-07,2.97116058489551e-06,"SNX30"
"TTC8",713.107705671864,-0.567308711916064,0.101053037808263,-5.61396989363617,1.97736633105235e-08,3.66168412671133e-07,"TTC8"
"IFT70A",167.456444093475,-0.566265557683534,0.207268256109005,-2.73204188771545,0.00629431379730585,0.0316076373031711,"IFT70A"
"CACNA1C",1320.30086809872,-0.5660488228461,0.125202729299899,-4.52105817509966,6.15312740069069e-06,7.24641653852223e-05,"CACNA1C"
"COL5A1",9329.908451109,-0.565920767419448,0.10195254966523,-5.55082505810495,2.8432450366534e-08,5.11784106597613e-07,"COL5A1"
"COL16A1",3032.39290307586,-0.565739182492754,0.102759077421619,-5.50549106403064,3.6814063467548e-08,6.55450390867866e-07,"COL16A1"
"RFX7",779.306101757565,-0.565587749634237,0.101405954158807,-5.57746095213009,2.44054544076929e-08,4.45529359187245e-07,"RFX7"
"TRIM14",211.805357892675,-0.565399980646863,0.188367785730335,-3.00157470373561,0.00268587128950871,0.0154913824862077,"TRIM14"
"GPCPD1",324.772011037196,-0.564928490655144,0.124725944546897,-4.52935828794411,5.91630998277436e-06,6.98558802553266e-05,"GPCPD1"
"METRNL",1138.90866252896,-0.564190010092265,0.097116162302205,-5.80943477087392,6.26841105624956e-09,1.24114538913741e-07,"METRNL"
"DNASE1",401.375582649213,-0.56418541334376,0.129370850823558,-4.36099329758001,1.29473333064731e-05,0.000141384879706686,"DNASE1"
"TAF1A",85.8556576308519,-0.563833670732161,0.216932585431855,-2.59911930524277,0.00934632835653565,0.0435823354886282,"TAF1A"
"PLD1",793.950960116846,-0.563767311485617,0.165034038765041,-3.41606686538316,0.000635326446954061,0.00452462921787283,"PLD1"
"LBX2-AS1",64.3471178905149,-0.563538189406995,0.247156370819935,-2.28008765275793,0.0226024903842501,0.0875841603723352,"LBX2-AS1"
"CHN1",2074.94978813831,-0.562724286979161,0.138533974069717,-4.0619948338158,4.86551541523979e-05,0.000464337164998891,"CHN1"
"ARAP3",301.262042343139,-0.56269250515017,0.134926227453032,-4.17037158580636,3.04103376891531e-05,0.000303732519114834,"ARAP3"
"GPR173",113.58833301762,-0.562269758583722,0.207472208957779,-2.71009674697272,0.0067263584950034,0.0333596276804215,"GPR173"
"ST7",412.129049598094,-0.562108171004584,0.136173863090305,-4.1278712246844,3.66137049692252e-05,0.000358925862968171,"ST7"
"ZNF43",184.708107255667,-0.561742370213077,0.157580073466173,-3.56480586572175,0.00036412560207514,0.00277969859909249,"ZNF43"
"BIN1",727.106879238335,-0.561613617607874,0.133211853081,-4.21594328596558,2.48736271177926e-05,0.000255078550602383,"BIN1"
"CBX5",2123.35487091011,-0.560937012443095,0.105919428454568,-5.29588405666011,1.18441974902516e-07,1.91914343866324e-06,"CBX5"
"PRR3",210.539705870879,-0.559734787928471,0.152882936298925,-3.6611985711345,0.000251038092429955,0.00200141785371811,"PRR3"
"DTNB",89.797038098383,-0.559194900957779,0.22201342713287,-2.51874361014712,0.0117774380920442,0.0524353544705836,"DTNB"
"RIOX2",360.388486102739,-0.559001987325523,0.133132173187949,-4.19884971408342,2.68274288534734e-05,0.000272632043475399,"RIOX2"
"NA",254.869299787074,-0.55877941913166,0.135722814054695,-4.11706331778884,3.83730675227547e-05,0.000375356096973396,NA
"PHEX",222.972735023776,-0.558477202438809,0.164511995101455,-3.39475065082272,0.00068691130409939,0.00485173182174159,"PHEX"
"PLEKHA4",1206.91440951994,-0.558092353198588,0.137967154625562,-4.04511026347706,5.22985030859935e-05,0.000495433453524412,"PLEKHA4"
"RALA",1095.51669885864,-0.55771098948712,0.117393359601864,-4.75078821645942,2.02625262919674e-06,2.60406703800763e-05,"RALA"
"PGPEP1",1181.00011366746,-0.557340508605884,0.125177639686295,-4.45239669003683,8.49170995637545e-06,9.67764895597552e-05,"PGPEP1"
"B3GNT9",669.109073353776,-0.555645847722238,0.119506683518403,-4.64949600610977,3.32747126230718e-06,4.12624757083625e-05,"B3GNT9"
"ZC3H8",99.1550129747465,-0.555182005287607,0.21905876118002,-2.53439763055797,0.0112640833441985,0.0506815634334178,"ZC3H8"
"NA",116.599845111422,-0.554574081377749,0.189760428920888,-2.92249593095594,0.00347238158229865,0.0191843137715747,NA
"ZDHHC14",216.712338114449,-0.554463631931537,0.14784371522065,-3.75033616480772,0.000176597659245152,0.00146363230187633,"ZDHHC14"
"HMGN1",1968.55703624836,-0.554131828709519,0.0960996829260409,-5.76621911579025,8.10696449968045e-09,1.5791490416783e-07,"HMGN1"
"XPC",1481.47984731089,-0.554125065417944,0.0887641865038898,-6.24266483187633,4.30178056881169e-10,9.88641355725115e-09,"XPC"
"PYROXD2",227.582669163159,-0.553439542880716,0.172669489533606,-3.20519591721502,0.00134970576584293,0.00863294231059919,"PYROXD2"
"TTC3",6546.20556365777,-0.551107690164474,0.0938068038590722,-5.87492236695767,4.23041552742366e-09,8.59341904995709e-08,"TTC3"
"SSC5D",1380.09535062931,-0.550248716379657,0.110052579877991,-4.99987112514478,5.73686468770876e-07,8.13328025854854e-06,"SSC5D"
"SDCBP2-AS1",66.488444225604,-0.549771832003374,0.247915311381648,-2.21757917628992,0.0265835390253274,0.0995805002408212,"SDCBP2-AS1"
"NA",491.648624602742,-0.548707604186123,0.121367234542551,-4.52105221194398,6.15330075698691e-06,7.24641653852223e-05,NA
"ORAI2",758.694539884588,-0.548436993944221,0.134370099920317,-4.081540419107,4.47381953318177e-05,0.000431527196728421,"ORAI2"
"ZKSCAN3",133.523270644532,-0.547389697935029,0.180079238331582,-3.03971575516726,0.00236801522477995,0.0139470030313421,"ZKSCAN3"
"KIF11",155.127137823568,-0.547320872721857,0.179698396058777,-3.04577494694408,0.00232081477863896,0.0136923512382177,"KIF11"
"BCL9",477.240105711712,-0.547298855750439,0.111289855274694,-4.91777848393776,8.75318820893605e-07,1.19300261080643e-05,"BCL9"
"RIN1",200.172490836967,-0.546780553021677,0.166586399992537,-3.28226405664671,0.00102977124003544,0.00687455287253006,"RIN1"
"PRPH2",143.273480028779,-0.545730411885396,0.196695485562263,-2.77449383408775,0.00552876820973962,0.0284214966057314,"PRPH2"
"SPATA13",461.46345208903,-0.545390085523237,0.131231127450606,-4.15595062024074,3.23937789460039e-05,0.000321404795731882,"SPATA13"
"NRM",129.002761171002,-0.545336507155616,0.176462652787133,-3.09037917396298,0.00199901119021749,0.012078797989603,"NRM"
"ALDH1A1",552.603429198692,-0.545062901500686,0.129245806384115,-4.21725792696726,2.47291062801551e-05,0.000254030237717124,"ALDH1A1"
"ARLN",2310.4825903263,-0.544712306663984,0.184639893870202,-2.9501333392604,0.00317636813255102,0.0178070320511214,"ARLN"
"USP54",221.819158648074,-0.54406917677318,0.19517863041741,-2.78754480246957,0.00531091100386123,0.027513511922821,"USP54"
"DCBLD1",652.770436831628,-0.54350640712536,0.119511322790521,-4.54773986627207,5.42251015748325e-06,6.45755373546154e-05,"DCBLD1"
"SCAI",556.661490029617,-0.543390663728601,0.124409510706846,-4.36775822556708,1.25528340159654e-05,0.000137493594711042,"SCAI"
"MAN1C1",963.476079620992,-0.543286455545436,0.0921370746678478,-5.89650211387731,3.71288004160211e-09,7.59349291595764e-08,"MAN1C1"
"SELPLG",81.8037920697753,-0.543154927360834,0.237138785463714,-2.29045167073248,0.0219951471401647,0.0857810738466424,"SELPLG"
"SESN3",2822.88634293372,-0.543141239893576,0.10846143949186,-5.00768975995692,5.50872316979952e-07,7.84014013218386e-06,"SESN3"
"NA",725.572960387478,-0.542246904134969,0.107985710011827,-5.02146908211819,5.12777588579164e-07,7.34437725836199e-06,NA
"MAP3K4",744.986732044242,-0.54199614377466,0.112917531193431,-4.79992909910689,1.58721811883182e-06,2.0771203172984e-05,"MAP3K4"
"MRPL49",683.072218727543,-0.541659909670507,0.0996775021986552,-5.43412402721519,5.506627078433e-08,9.44038122732691e-07,"MRPL49"
"BCL2L11",513.094412578625,-0.541631930163891,0.185717307802896,-2.91643216548633,0.0035405970446359,0.019467341333613,"BCL2L11"
"GPX8",3549.42280984046,-0.541272370300572,0.0769867703942955,-7.03071927200466,2.05471540592623e-12,6.19482553978804e-11,"GPX8"
"TSPYL2",736.460243121389,-0.541168206929869,0.154738979040256,-3.4972972568798,0.00046999780887364,0.00346782167087848,"TSPYL2"
"ADORA2B",93.9120614185332,-0.541154030914703,0.24148526875765,-2.24094013559806,0.0250299529992449,0.0951254362245086,"ADORA2B"
"MEG3",9596.98121944925,-0.540211880265468,0.0935201011789986,-5.77642531878249,7.63043467609985e-09,1.4911623860517e-07,"MEG3"
"ZNF211",192.976926265489,-0.539976029764617,0.164654759318066,-3.27944380108404,0.0010401192416138,0.00691587186855311,"ZNF211"
"SPARC",29889.2445771495,-0.539879759566402,0.0888038355884465,-6.07946442841081,1.20584628199392e-09,2.63676435788427e-08,"SPARC"
"MMAB",100.903353538274,-0.539656141388406,0.200640858301474,-2.68966224505251,0.00715243692801061,0.0351822573215657,"MMAB"
"PRMT6",206.568659747998,-0.539497086650019,0.16240498820574,-3.32192436088581,0.000893989249420547,0.00606929099324017,"PRMT6"
"COPRS",789.323198847158,-0.539210899880727,0.114433198072825,-4.71201459857457,2.45279803675681e-06,3.09919460212372e-05,"COPRS"
"CES2",1197.94958745569,-0.538388526252446,0.0873247531044496,-6.16535984485953,7.03230336029704e-10,1.5838505243229e-08,"CES2"
"BTN3A2",583.572176764181,-0.537403596254335,0.113837215824818,-4.72080762306533,2.34910038223847e-06,2.98071061177273e-05,"BTN3A2"
"PSD3",1999.1561437863,-0.537402236976185,0.101776598366311,-5.28021417106105,1.29032969690348e-07,2.07027252705315e-06,"PSD3"
"ANKRD36",398.126953518094,-0.537387742756841,0.122333259477722,-4.39281798793815,1.11890799105794e-05,0.000124064518048504,"ANKRD36"
"SARS1",2847.44870718974,-0.536481618218017,0.0917885415923368,-5.84475588032228,5.07311677372061e-09,1.01676772000999e-07,"SARS1"
"SPEG",1209.59604323923,-0.534927941878117,0.125542400187585,-4.26093448172751,2.03573910832775e-05,0.000213628114466217,"SPEG"
"GREM2",378.387197008522,-0.534546852768184,0.192083372688327,-2.78288976961861,0.0053877107496522,0.0278393381953637,"GREM2"
"ZSCAN26",359.808388396316,-0.534277198599283,0.127846208220058,-4.17906174956436,2.9271420730086e-05,0.000293823096776985,"ZSCAN26"
"LDB1",2096.02571123967,-0.534247207603405,0.0953475929454745,-5.60315358887895,2.10486553766527e-08,3.87785963779681e-07,"LDB1"
"FIGN",170.665366168306,-0.533998661825604,0.164708490212322,-3.24208339920571,0.00118659292537327,0.00772121030313308,"FIGN"
"ADGRL4",186.035241618214,-0.532723642906815,0.162806027036907,-3.27213711066146,0.00106737798809844,0.00706539918793449,"ADGRL4"
"CARD16",97.0782992891319,-0.532694277741424,0.231605696100413,-2.30000508066293,0.0214479322047722,0.083992358718884,"CARD16"
"NA",158.128687631005,-0.531630404841002,0.17782808405975,-2.98957505869756,0.00279365800286956,0.0160357215341522,NA
"NA",158.128687631005,-0.531630404841002,0.17782808405975,-2.98957505869756,0.00279365800286956,0.0160357215341522,NA
"GBP3",557.522093997973,-0.530411898282236,0.143801577525036,-3.68849846720138,0.000225581384889423,0.00181939364052714,"GBP3"
"NA",89.0686956650261,-0.529433241477089,0.213952346233598,-2.47453814270885,0.0133408574356875,0.0576993685252563,NA
"NA",186.915733840714,-0.529336196306036,0.202702736877024,-2.61139146151329,0.00901746069838492,0.0423446981661453,NA
"PCSK5",387.307201211079,-0.529246509873499,0.138783028334981,-3.81348149138276,0.000137022791648686,0.00116786975398582,"PCSK5"
"OAS3",196.39868256982,-0.529198489879218,0.189033733764408,-2.79949234108002,0.00511830307428404,0.0266767673683685,"OAS3"
"ZNF286A",167.756493274769,-0.528161865410666,0.157726191476553,-3.34859962360267,0.000812210744946515,0.00560705486683767,"ZNF286A"
"NAA40",402.374961370715,-0.527841182619061,0.123706375391505,-4.26688746597379,1.98219082534284e-05,0.000208372895513578,"NAA40"
"ZNF827",560.685291704018,-0.526887632351806,0.105368006491909,-5.00045174900663,5.71961411562123e-07,8.12744535767061e-06,"ZNF827"
"GUCY1A1",273.793663678798,-0.526333919090595,0.198321919949738,-2.65393719072499,0.00795586342028705,0.0383182964733312,"GUCY1A1"
"JAG1",1104.95021234459,-0.526295140500872,0.109143826826569,-4.82203305311221,1.42102391035813e-06,1.87300722873686e-05,"JAG1"
"ACOT13",293.891352480623,-0.525791763828479,0.141636504531734,-3.71226164869575,0.000205415473068672,0.00167322603695811,"ACOT13"
"THBS2",14436.1253674321,-0.525772360567008,0.115181884590285,-4.56471399506302,5.00175763516822e-06,5.9881507688014e-05,"THBS2"
"TCEAL7",401.643993352643,-0.524534112383258,0.128906801434474,-4.0690957074898,4.7195958726002e-05,0.000452568804856362,"TCEAL7"
"NDRG3",851.402719287648,-0.524167667719691,0.103863737252599,-5.04668599055804,4.49539266973798e-07,6.52157690204018e-06,"NDRG3"
"NA",118.363004123225,-0.524145523598422,0.18706174863633,-2.80199200221004,0.00507881326969714,0.0265246543459139,NA
"LOXL1",3781.68700418241,-0.523374615237712,0.107470610664086,-4.86993245877787,1.1163640096654e-06,1.49662550045767e-05,"LOXL1"
"SEL1L3",1608.94167141063,-0.522827339003889,0.147429579798099,-3.54628521440464,0.000390703093226986,0.00294794318834332,"SEL1L3"
"AHNAK2",4971.7338438745,-0.522795022586173,0.150059568812481,-3.48391659874402,0.000494133440504846,0.00361775551849505,"AHNAK2"
"TMSB15B",119.051157722153,-0.521692562716592,0.196547380250468,-2.65428398003463,0.00794769092243631,0.0382891697969137,"TMSB15B"
"ATP8B4",794.933378167125,-0.518627404221296,0.11427894477831,-4.53825860246946,5.6720676604032e-06,6.73508858032683e-05,"ATP8B4"
"NA",108.280065799694,-0.518274714904756,0.213324045733876,-2.42951849671607,0.0151188934463856,0.0636923596251988,NA
"NA",157.918785772451,-0.518169164392373,0.176234052375071,-2.94023293120207,0.00327965594550576,0.0183063323501,NA
"NFATC4",3760.04125539062,-0.518026586507716,0.111549177083963,-4.64393014856397,3.41843178923945e-06,4.22740590106495e-05,"NFATC4"
"SIPA1L1",2229.39769466904,-0.517622335959231,0.0944995000779893,-5.47751401364074,4.31342855876656e-08,7.56024861593929e-07,"SIPA1L1"
"NLE1",292.33338097925,-0.517523299957358,0.148605186231612,-3.48253861847567,0.000496683575695975,0.00363199864727682,"NLE1"
"DACT3",303.365457891159,-0.516908119576858,0.146582615057113,-3.52639444572233,0.000421259049355698,0.00314556384222584,"DACT3"
"PRKG1",1385.29943945364,-0.516437365521806,0.0938121721298343,-5.50501447516923,3.69137937780216e-08,6.56577232272846e-07,"PRKG1"
"EYA4",575.590072129556,-0.516213064166955,0.123694748883578,-4.17328196084392,3.00242989853923e-05,0.000300376357089838,"EYA4"
"STARD4-AS1",106.616499015427,-0.515706017313809,0.215422117561795,-2.39393254114623,0.0166688142254601,0.0688720710040849,"STARD4-AS1"
"CENPO",104.185256783789,-0.515314330008776,0.217465435764647,-2.36963786082528,0.0178055156708073,0.0726494070101009,"CENPO"
"DNALI1",312.290119681547,-0.515253151493961,0.136669684237174,-3.77006176878115,0.000163207148787586,0.00136394545772482,"DNALI1"
"GLI3",811.065131971017,-0.515152186359185,0.0994659905883557,-5.17917916779379,2.2286434519013e-07,3.43504685340955e-06,"GLI3"
"STARD5",427.702763540175,-0.514886678761801,0.131794884543321,-3.90672734033587,9.35546204572234e-05,0.000832428222912716,"STARD5"
"DHCR7",239.164620781415,-0.514513997695692,0.167147581414881,-3.07820187011025,0.0020825378942938,0.0125077225931285,"DHCR7"
"NA",995.873717984987,-0.513262885638445,0.0957605319494103,-5.35985833818883,8.32872355407034e-08,1.37929173710698e-06,NA
"HIVEP1",470.853153571176,-0.51304766865558,0.137563002153141,-3.72954690305779,0.000191824398388106,0.00157462050576624,"HIVEP1"
"TRAF4",245.42978610175,-0.511625921411524,0.152526606643554,-3.35433884402322,0.000795548783846961,0.0055097541763317,"TRAF4"
"CCDC8",317.025034901642,-0.510112095656572,0.196204944195145,-2.59989419608721,0.00932525070539349,0.0435178366251696,"CCDC8"
"CUL7",1103.21015795641,-0.509604714798672,0.106016351625007,-4.80685014139337,1.53326833340279e-06,2.01358810723407e-05,"CUL7"
